created_at,user_name,user_id,bear_bull_tag,text
2022-07-17T01:57:50Z,Whyruso,6681371,NIL,$BTC.X you&#39;re a bull and I bet you can&#39;t show a full 21k buy!!!
2022-07-17T01:57:27Z,momomooncake,3227886,NIL,$BTC.X weak sauce
2022-07-17T01:57:07Z,Tom_Top_Gun_24,6148096,Bullish,$BTC.X if I was a bear.  I would buy
2022-07-17T01:56:51Z,Futmilnr,5360731,Bullish,"$BTC.X 
Nibbling here. Let’s see. 👀"
2022-07-17T01:56:17Z,Etucks,6397005,NIL,"$BTC.X 

Don’t @ me, but this is going to see $14k-$16k bottom at the very best case scenario.  I wouldn’t be surprised by $10k-$12k bottom either.  And I also fully expect to see a $100k+ run by the end of 2025.  Long term bull.  Short term bearish."
2022-07-17T01:56:13Z,Bearswin2,4303359,NIL,$BTC.X if i was bulls i would sell now
2022-07-17T01:55:49Z,DavidWorrall,112195,Bullish,$BTC.X love this
2022-07-17T01:54:15Z,urmaster15,6584545,Bearish,$BTC.X will happen in your sleep. Rip bulls 🪦
2022-07-17T01:54:11Z,StockTraderCapital,1037324,NIL,$BTC.X
2022-07-17T01:53:29Z,Byhiselo,2026515,NIL,"$BTC.X  
Some nasty MFs are trying to push BTC down on purposes. Take your money to hell with you Azzwholes."
2022-07-17T01:50:28Z,Whyruso,6681371,NIL,"$BTC.X If bulls didn&#39;t get so worked up over a 1k rise, maybe bulls would stop shorting and it could get some real unmanipulated momentum.  P.s. retail actually has to start buying large amounts too, not just talk about it."
2022-07-17T01:48:04Z,The1albatross,6037877,Bullish,$BTC.X Bitty showing flex
2022-07-17T01:47:10Z,XMX2,6170532,Bearish,$BTC.X The grandmother of all crashes is coming next week.
2022-07-17T01:47:08Z,STCKPRO,1555408,NIL,$BTC.X NEW ARTICLE : Bitcoin (BTC) Fear &amp; Greed Index on the Border of the “Fear” Zone https://www.stck.pro/news/BTC.X/31315043
2022-07-17T01:46:58Z,absoluteT,3464691,Bearish,$BTC.X 20k again likely…still can’t cleanly get off the lows
2022-07-17T01:46:18Z,_Sensei_,1274569,Bullish,$AREB $CEAD $IINN $BTC.X The Sensei Effect 🀄 https://youtu.be/8i2nS1yUvvQ
2022-07-17T01:45:42Z,fatstacksr,4953856,NIL,"$BTC.X 
420"
